1.0199,1.0086,1.1316,1.1181,1.2584,1.2553,1.0912,1.0282,1.1555,1.1809,1.0623,1.0066,1.0951,1.0693,1.2125,1.1129,1.1213,1.1661,1.1812,1.0618,1.0064,1.0948,1.0704,1.2091,1.1121,1.1211,1.0754,1.0320,1.1522,1.0918,1.0176,1.0111,1.0231,1.0751,1.0280,1.0323,1.0094,1.0343,1.0175,1.0294,1.0128,1.1123,1.2078,1.2871,nan,nan,nan
1.0136,1.0365,1.0205,1.0680,1.0071,1.0283,1.0046,1.0370,1.0179,1.0099,1.0214,1.1162,1.0390,1.0316,1.0533,1.0228,1.0407,1.0111,1.0089,1.0213,1.1166,1.0391,1.0323,1.0535,1.0226,1.0407,1.0095,1.0162,1.0064,1.0131,1.0012,1.0093,1.0096,1.0342,1.0197,1.0273,1.0564,1.0579,1.0092,1.0003,1.0066,1.0537,1.0001,1.0230,nan,nan,nan
1.0019,1.0063,1.0108,1.0531,1.0083,1.0431,1.0087,1.0320,1.0291,1.0250,1.0226,1.0302,1.0241,1.0044,1.0234,1.0527,1.0315,1.0197,1.0241,1.0228,1.0296,1.0240,1.0045,1.0231,1.0529,1.0321,1.0253,1.0462,1.0391,1.0137,1.0032,1.0073,1.0058,1.0194,1.0060,1.0061,1.0169,1.0342,1.0047,1.0024,1.0024,1.0249,1.0071,1.0179,nan,nan,nan
1.0008,1.0070,1.0115,1.0038,1.0225,1.0331,1.0071,1.1210,1.0291,1.0305,1.0476,1.0206,1.0431,1.0234,1.0322,1.0178,1.0077,1.0227,1.0302,1.0474,1.0202,1.0429,1.0230,1.0320,1.0174,1.0077,1.0452,1.0109,1.0165,1.0149,1.0012,1.0166,1.0128,1.0430,1.0112,1.0212,1.0069,1.0749,1.0106,1.0018,1.0047,1.0627,1.0276,1.0021,nan,nan,nan
1.0024,1.0111,1.0033,1.0440,1.0062,1.0033,1.0074,1.0367,1.0265,1.0195,1.0645,1.0201,1.0069,1.0444,1.0074,1.0113,1.0140,1.0274,1.0205,1.0635,1.0201,1.0067,1.0433,1.0076,1.0112,1.0139,1.0294,1.0348,1.0190,1.0266,1.0017,1.0130,1.0057,1.0178,1.0207,1.0115,1.0083,1.0173,1.0035,1.0080,1.0052,1.0270,1.0195,1.0267,nan,nan,nan
1.0013,1.0009,1.0037,1.0062,1.0048,1.0074,1.0067,1.0405,1.0103,1.0126,1.0471,1.0083,1.0177,1.0134,1.0080,1.0013,1.0073,1.0097,1.0122,1.0465,1.0086,1.0176,1.0131,1.0081,1.0014,1.0073,1.0319,1.0124,1.0043,1.0089,1.0023,1.0112,1.0044,1.0169,1.0003,1.0159,1.0011,1.0052,1.0034,1.0016,1.0035,1.0254,1.0163,1.0202,nan,nan,nan
1.0010,1.0109,1.0102,1.0103,1.0161,1.0137,1.0003,1.0257,1.0127,1.0156,1.0345,1.0055,1.0056,1.0130,1.0138,1.0109,1.0200,1.0126,1.0163,1.0339,1.0055,1.0057,1.0128,1.0148,1.0109,1.0199,1.0070,1.0109,1.0126,1.0081,1.0007,1.0045,1.0027,1.0048,1.0142,1.0075,1.0006,1.0143,1.0018,1.0003,1.0012,1.0075,1.0057,1.0399,nan,nan,nan
1.0010,1.0137,1.0144,1.0295,1.0079,1.0042,1.0008,1.0150,1.0017,1.0109,1.0478,1.0117,1.0116,1.0145,1.0045,1.0005,1.0089,1.0020,1.0113,1.0475,1.0117,1.0115,1.0143,1.0044,1.0005,1.0089,1.0067,1.0050,1.0044,1.0008,1.0014,1.0076,1.0059,1.0052,1.0090,1.0052,1.0003,1.0051,1.0026,1.0031,1.0006,1.0054,1.0138,1.0339,nan,nan,nan
1.0002,1.0014,1.0142,1.0118,1.0256,1.0162,1.0013,1.0087,1.0040,1.0043,1.0207,1.0059,1.0085,1.0235,1.0049,1.0006,1.0054,1.0029,1.0044,1.0208,1.0060,1.0085,1.0232,1.0052,1.0006,1.0055,1.0053,1.0019,1.0118,1.0055,1.0020,1.0079,1.0024,1.0032,1.0070,1.0023,1.0002,1.0049,1.0010,1.0062,1.0008,1.0039,1.0179,1.0140,nan,nan,nan
1.0014,1.0059,1.0024,1.0115,1.0093,1.0016,1.0020,1.0324,1.0043,1.0119,1.0361,1.0090,1.0095,1.0060,1.0179,1.0030,1.0047,1.0041,1.0117,1.0362,1.0091,1.0094,1.0061,1.0177,1.0031,1.0046,1.0021,1.0070,1.0063,1.0031,1.0045,1.0016,1.0009,1.0027,1.0104,1.0022,1.0004,1.0185,1.0001,1.0031,1.0009,1.0024,1.0027,1.0320,nan,nan,nan
1.0008,1.0116,1.0079,1.0041,1.0050,1.0061,1.0007,1.0217,1.0049,1.0074,1.0351,1.0037,1.0113,1.0188,1.0060,1.0067,1.0039,1.0062,1.0075,1.0350,1.0037,1.0114,1.0189,1.0058,1.0068,1.0040,1.0024,1.0048,1.0025,1.0024,1.0048,1.0124,1.0051,1.0091,1.0030,1.0038,1.0012,1.0163,1.0003,1.0010,1.0024,1.0090,1.0178,1.0124,nan,nan,nan
1.0013,1.0070,1.0036,1.0058,1.0030,1.0022,1.0019,1.0085,1.0062,1.0095,1.0231,1.0049,1.0110,1.0059,1.0053,1.0095,1.0066,1.0053,1.0098,1.0231,1.0049,1.0110,1.0058,1.0054,1.0096,1.0067,1.0005,1.0005,1.0033,1.0004,1.0025,1.0167,1.0037,1.0052,1.0041,1.0018,1.0018,1.0214,1.0000,1.0028,1.0013,1.0048,1.0286,1.0133,nan,nan,nan
1.0010,1.0065,1.0019,1.0062,1.0022,1.0037,1.0019,1.0167,1.0019,1.0115,1.0314,1.0052,1.0166,1.0075,1.0059,1.0047,1.0078,1.0031,1.0119,1.0317,1.0051,1.0166,1.0074,1.0060,1.0047,1.0079,1.0014,1.0030,1.0104,1.0008,1.0028,1.0033,1.0007,1.0011,1.0044,1.0023,1.0004,1.0070,1.0009,1.0013,1.0007,1.0023,1.0149,1.0092,nan,nan,nan
1.0007,1.0103,1.0021,1.0153,1.0050,1.0051,1.0006,1.0363,1.0027,1.0120,1.0288,1.0067,1.0079,1.0230,1.0177,1.0026,1.0077,1.0047,1.0122,1.0290,1.0066,1.0080,1.0229,1.0176,1.0027,1.0078,1.0031,1.0072,1.0079,1.0010,1.0021,1.0015,1.0003,1.0012,1.0090,1.0014,1.0005,1.0056,1.0001,1.0011,1.0012,1.0019,1.0133,1.0310,nan,nan,nan
1.0005,1.0055,1.0055,1.0094,1.0114,1.0085,1.0007,1.0106,1.0053,1.0097,1.0133,1.0067,1.0068,1.0055,1.0054,1.0120,1.0045,1.0085,1.0098,1.0133,1.0066,1.0067,1.0056,1.0053,1.0121,1.0045,1.0024,1.0033,1.0038,1.0025,1.0023,1.0015,1.0008,1.0027,1.0072,1.0026,1.0010,1.0091,1.0002,1.0002,1.0016,1.0038,1.0079,1.0271,nan,nan,nan
1.0011,1.0009,1.0011,1.0046,1.0070,1.0032,1.0002,1.0033,1.0071,1.0049,1.0057,1.0045,1.0012,1.0125,1.0038,1.0105,1.0028,1.0071,1.0050,1.0056,1.0044,1.0011,1.0123,1.0038,1.0104,1.0028,1.0007,1.0002,1.0004,1.0002,1.0015,1.0060,1.0013,1.0038,1.0096,1.0027,1.0015,1.0216,1.0009,1.0009,1.0014,1.0051,1.0138,1.0240,nan,nan,nan
1.0007,1.0028,1.0024,1.0028,1.0005,1.0014,1.0006,1.0032,1.0062,1.0073,1.0064,1.0048,1.0020,1.0083,1.0037,1.0085,1.0037,1.0061,1.0075,1.0064,1.0047,1.0019,1.0081,1.0037,1.0084,1.0037,1.0032,1.0015,1.0039,1.0010,1.0021,1.0062,1.0011,1.0027,1.0039,1.0018,1.0008,1.0116,1.0005,1.0016,1.0005,1.0037,1.0165,1.0121,nan,nan,nan
1.0009,1.0088,1.0088,1.0055,1.0003,1.0014,1.0036,1.0027,1.0035,1.0056,1.0026,1.0071,1.0012,1.0082,1.0051,1.0074,1.0031,1.0042,1.0057,1.0025,1.0071,1.0011,1.0081,1.0053,1.0074,1.0032,1.0019,1.0020,1.0098,1.0015,1.0044,1.0090,1.0044,1.0075,1.0045,1.0040,1.0004,1.0157,1.0007,1.0016,1.0005,1.0100,1.0233,1.0061,nan,nan,nan
1.0013,1.0093,1.0033,1.0036,1.0005,1.0026,1.0018,1.0086,1.0016,1.0029,1.0007,1.0043,1.0009,1.0073,1.0123,1.0017,1.0025,1.0024,1.0031,1.0007,1.0043,1.0008,1.0070,1.0124,1.0018,1.0025,1.0043,1.0040,1.0106,1.0007,1.0051,1.0022,1.0010,1.0026,1.0017,1.0018,1.0001,1.0050,1.0009,1.0012,1.0007,1.0041,1.0114,1.0005,nan,nan,nan
