1.0085,1.0278,1.0354,1.0292,1.0415,1.1086,1.0051,1.0004,1.0057,1.0040,1.0005,1.0157,1.0183,1.0055,1.0007,1.0039,1.0066,1.0040,1.0041,1.0006,1.0153,1.0181,1.0057,1.0008,1.0037,1.0069,1.0029,1.0004,1.0221,1.0052,1.0072,1.0059,1.0022,1.0068,1.0147,1.0046,1.0033,1.0189,1.0023,1.0007,1.0005,1.0071,1.0164,1.0153,nan,nan,nan
1.0116,1.0134,1.0686,1.0054,1.0925,1.0581,1.0327,1.0037,1.0003,1.0002,1.0032,1.0027,1.0032,1.0033,1.0051,1.0013,1.0016,1.0006,1.0003,1.0032,1.0026,1.0031,1.0033,1.0049,1.0013,1.0017,1.0011,1.0092,1.0407,1.0337,1.0050,1.0040,1.0053,1.0133,1.0053,1.0088,1.0001,1.0027,1.0021,1.0020,1.0026,1.0175,1.0143,1.0057,nan,nan,nan
1.0067,1.0075,1.0166,1.0210,1.0437,1.1352,1.0275,1.0002,1.0001,1.0005,1.0048,1.0033,1.0053,1.0112,1.0008,1.0004,1.0009,1.0001,1.0005,1.0050,1.0033,1.0052,1.0112,1.0008,1.0004,1.0010,1.0006,1.0017,1.0554,1.0238,1.0044,1.0027,1.0024,1.0080,1.0021,1.0033,1.0003,1.0038,1.0014,1.0005,1.0012,1.0098,1.0042,1.0027,nan,nan,nan
1.0004,1.0026,1.0010,1.0512,1.0001,1.0415,1.0078,1.0003,1.0008,1.0015,1.0024,1.0013,1.0029,1.0055,1.0005,1.0027,1.0007,1.0005,1.0014,1.0024,1.0014,1.0028,1.0055,1.0005,1.0027,1.0007,1.0008,1.0007,1.0178,1.0063,1.0016,1.0000,1.0044,1.0079,1.0007,1.0051,1.0003,1.0072,1.0009,1.0014,1.0005,1.0089,1.0014,1.0013,nan,nan,nan
1.0074,1.0093,1.0140,1.0020,1.0323,1.0932,1.0215,1.0001,1.0016,1.0008,1.0025,1.0010,1.0028,1.0013,1.0027,1.0001,1.0017,1.0015,1.0007,1.0025,1.0009,1.0027,1.0013,1.0028,1.0001,1.0016,1.0023,1.0004,1.0241,1.0218,1.0008,1.0003,1.0023,1.0032,1.0028,1.0020,1.0004,1.0016,1.0009,1.0015,1.0007,1.0030,1.0002,1.0088,nan,nan,nan
1.0096,1.0165,1.0303,1.0183,1.0602,1.0211,1.0207,1.0012,1.0018,1.0004,1.0005,1.0026,1.0013,1.0008,1.0019,1.0005,1.0001,1.0015,1.0004,1.0005,1.0026,1.0013,1.0008,1.0020,1.0005,1.0001,1.0019,1.0003,1.0188,1.0188,1.0003,1.0002,1.0036,1.0051,1.0019,1.0026,1.0002,1.0032,1.0013,1.0017,1.0007,1.0043,1.0010,1.0017,nan,nan,nan
1.0062,1.0084,1.0160,1.0048,1.0241,1.0194,1.0164,1.0009,1.0009,1.0009,1.0006,1.0009,1.0013,1.0005,1.0029,1.0011,1.0006,1.0015,1.0010,1.0006,1.0009,1.0012,1.0005,1.0030,1.0011,1.0007,1.0013,1.0001,1.0121,1.0118,1.0006,1.0009,1.0027,1.0051,1.0003,1.0034,1.0000,1.0025,1.0005,1.0004,1.0006,1.0064,1.0006,1.0001,nan,nan,nan
1.0033,1.0040,1.0116,1.0028,1.0418,1.0013,1.0065,1.0009,1.0020,1.0005,1.0008,1.0003,1.0001,1.0014,1.0015,1.0018,1.0002,1.0029,1.0005,1.0009,1.0003,1.0001,1.0014,1.0016,1.0018,1.0002,1.0011,1.0011,1.0007,1.0041,1.0002,1.0007,1.0057,1.0104,1.0009,1.0053,1.0001,1.0032,1.0006,1.0008,1.0004,1.0122,1.0000,1.0016,nan,nan,nan
1.0080,1.0167,1.0393,1.0106,1.0705,1.0248,1.0176,1.0011,1.0006,1.0005,1.0005,1.0017,1.0003,1.0015,1.0010,1.0011,1.0000,1.0010,1.0005,1.0005,1.0017,1.0003,1.0015,1.0009,1.0012,1.0000,1.0005,1.0008,1.0157,1.0134,1.0011,1.0010,1.0040,1.0091,1.0004,1.0052,1.0004,1.0051,1.0006,1.0005,1.0003,1.0118,1.0005,1.0003,nan,nan,nan
1.0022,1.0104,1.0262,1.0061,1.0305,1.0191,1.0061,1.0023,1.0005,1.0004,1.0015,1.0019,1.0004,1.0010,1.0022,1.0005,1.0006,1.0008,1.0004,1.0014,1.0019,1.0004,1.0009,1.0021,1.0005,1.0005,1.0005,1.0004,1.0117,1.0038,1.0005,1.0012,1.0029,1.0059,1.0004,1.0032,1.0001,1.0034,1.0002,1.0006,1.0001,1.0072,1.0005,1.0011,nan,nan,nan
1.0035,1.0140,1.0331,1.0102,1.0427,1.0333,1.0128,1.0039,1.0014,1.0000,1.0019,1.0002,1.0002,1.0015,1.0058,1.0006,1.0001,1.0018,1.0000,1.0019,1.0002,1.0002,1.0015,1.0058,1.0006,1.0001,1.0009,1.0016,1.0279,1.0094,1.0004,1.0024,1.0034,1.0072,1.0005,1.0039,1.0000,1.0046,1.0002,1.0005,1.0004,1.0092,1.0012,1.0022,nan,nan,nan
1.0016,1.0042,1.0149,1.0005,1.0340,1.0180,1.0075,1.0031,1.0008,1.0001,1.0001,1.0006,1.0008,1.0028,1.0050,1.0007,1.0001,1.0017,1.0002,1.0001,1.0006,1.0007,1.0027,1.0048,1.0007,1.0001,1.0004,1.0009,1.0115,1.0060,1.0001,1.0011,1.0028,1.0069,1.0000,1.0040,1.0001,1.0051,1.0006,1.0004,1.0000,1.0096,1.0011,1.0014,nan,nan,nan
1.0038,1.0079,1.0213,1.0009,1.0333,1.0244,1.0122,1.0009,1.0011,1.0008,1.0001,1.0010,1.0005,1.0038,1.0022,1.0014,1.0008,1.0011,1.0008,1.0001,1.0010,1.0005,1.0037,1.0022,1.0014,1.0008,1.0008,1.0005,1.0192,1.0100,1.0004,1.0008,1.0026,1.0058,1.0000,1.0038,1.0002,1.0041,1.0003,1.0003,1.0001,1.0079,1.0005,1.0023,nan,nan,nan
1.0037,1.0147,1.0299,1.0028,1.0399,1.0138,1.0096,1.0010,1.0004,1.0001,1.0006,1.0009,1.0004,1.0020,1.0022,1.0003,1.0004,1.0007,1.0001,1.0006,1.0009,1.0004,1.0019,1.0022,1.0003,1.0004,1.0009,1.0011,1.0128,1.0067,1.0005,1.0010,1.0014,1.0029,1.0004,1.0013,1.0006,1.0025,1.0001,1.0003,1.0001,1.0035,1.0006,1.0027,nan,nan,nan
1.0024,1.0092,1.0205,1.0020,1.0222,1.0087,1.0055,1.0026,1.0005,1.0003,1.0007,1.0005,1.0001,1.0006,1.0034,1.0001,1.0001,1.0008,1.0003,1.0007,1.0005,1.0001,1.0006,1.0034,1.0001,1.0000,1.0005,1.0006,1.0109,1.0036,1.0006,1.0011,1.0010,1.0018,1.0003,1.0008,1.0002,1.0020,1.0001,1.0002,1.0001,1.0023,1.0011,1.0017,nan,nan,nan
1.0019,1.0057,1.0133,1.0030,1.0331,1.0221,1.0077,1.0025,1.0004,1.0004,1.0002,1.0008,1.0004,1.0005,1.0038,1.0001,1.0001,1.0006,1.0005,1.0002,1.0008,1.0004,1.0005,1.0038,1.0001,1.0001,1.0003,1.0003,1.0112,1.0048,1.0005,1.0011,1.0011,1.0015,1.0005,1.0007,1.0001,1.0015,1.0003,1.0002,1.0001,1.0016,1.0014,1.0023,nan,nan,nan
