1.0033,1.0498,1.0506,1.1531,1.1135,1.2303,1.0022,1.0051,1.0015,1.0056,1.0037,1.0018,1.0111,1.0013,1.0018,1.0082,1.0014,1.0006,1.0055,1.0034,1.0018,1.0115,1.0014,1.0018,1.0089,1.0017,1.0076,1.0109,1.0027,1.0028,1.0032,1.0194,1.0153,1.0245,1.0046,1.0086,1.0010,1.0130,1.0002,1.0038,1.0048,1.0277,1.0473,1.0193,nan,nan,nan
1.0058,1.0012,1.0060,1.0262,1.0243,1.0582,1.0067,1.0045,1.0017,1.0024,1.0036,1.0024,1.0037,1.0018,1.0009,1.0020,1.0010,1.0009,1.0024,1.0039,1.0024,1.0035,1.0018,1.0009,1.0023,1.0011,1.0001,1.0064,1.0136,1.0151,1.0012,1.0031,1.0024,1.0037,1.0015,1.0009,1.0001,1.0052,1.0018,1.0018,1.0006,1.0041,1.0093,1.0010,nan,nan,nan
1.0023,1.0120,1.0012,1.0806,1.0051,1.0765,1.0011,1.0005,1.0010,1.0010,1.0001,1.0045,1.0042,1.0019,1.0005,1.0001,1.0008,1.0012,1.0010,1.0001,1.0046,1.0042,1.0019,1.0005,1.0001,1.0008,1.0007,1.0038,1.0055,1.0025,1.0001,1.0002,1.0046,1.0060,1.0013,1.0022,1.0006,1.0060,1.0031,1.0001,1.0006,1.0054,1.0013,1.0007,nan,nan,nan
1.0016,1.0134,1.0016,1.1758,1.0110,1.2045,1.0082,1.0025,1.0026,1.0007,1.0016,1.0050,1.0040,1.0007,1.0011,1.0021,1.0001,1.0031,1.0007,1.0017,1.0050,1.0039,1.0007,1.0011,1.0020,1.0001,1.0023,1.0015,1.0254,1.0096,1.0007,1.0011,1.0035,1.0052,1.0014,1.0033,1.0007,1.0058,1.0011,1.0003,1.0004,1.0062,1.0015,1.0016,nan,nan,nan
1.0016,1.0227,1.0207,1.4852,1.0561,1.2382,1.0095,1.0012,1.0057,1.0011,1.0015,1.0017,1.0028,1.0020,1.0007,1.0024,1.0008,1.0050,1.0010,1.0013,1.0017,1.0027,1.0020,1.0007,1.0026,1.0007,1.0064,1.0025,1.0378,1.0094,1.0007,1.0011,1.0006,1.0017,1.0004,1.0011,1.0004,1.0047,1.0002,1.0001,1.0006,1.0021,1.0045,1.0028,nan,nan,nan
1.0013,1.0123,1.0103,1.2390,1.1048,1.2505,1.0063,1.0014,1.0023,1.0005,1.0018,1.0006,1.0004,1.0011,1.0004,1.0011,1.0006,1.0025,1.0005,1.0018,1.0006,1.0004,1.0011,1.0004,1.0010,1.0006,1.0029,1.0030,1.0194,1.0058,1.0002,1.0001,1.0008,1.0019,1.0004,1.0008,1.0004,1.0039,1.0001,1.0000,1.0005,1.0021,1.0003,1.0022,nan,nan,nan
1.0035,1.0258,1.0408,1.3075,1.1500,1.1641,1.0045,1.0009,1.0017,1.0013,1.0010,1.0007,1.0002,1.0019,1.0004,1.0012,1.0014,1.0014,1.0013,1.0009,1.0007,1.0002,1.0019,1.0004,1.0013,1.0015,1.0007,1.0018,1.0133,1.0042,1.0003,1.0011,1.0007,1.0014,1.0011,1.0010,1.0003,1.0021,1.0003,1.0001,1.0002,1.0015,1.0014,1.0055,nan,nan,nan
1.0009,1.0113,1.0094,1.1762,1.0845,1.1315,1.0026,1.0007,1.0001,1.0015,1.0009,1.0024,1.0004,1.0004,1.0008,1.0007,1.0016,1.0002,1.0015,1.0008,1.0024,1.0004,1.0004,1.0008,1.0007,1.0015,1.0008,1.0007,1.0116,1.0014,1.0006,1.0004,1.0012,1.0011,1.0025,1.0003,1.0003,1.0022,1.0002,1.0002,1.0005,1.0012,1.0017,1.0087,nan,nan,nan
1.0018,1.0064,1.0162,1.0423,1.0841,1.1380,1.0021,1.0001,1.0018,1.0010,1.0008,1.0044,1.0009,1.0001,1.0003,1.0010,1.0011,1.0017,1.0010,1.0008,1.0043,1.0009,1.0001,1.0003,1.0010,1.0011,1.0019,1.0004,1.0101,1.0015,1.0003,1.0003,1.0031,1.0045,1.0023,1.0015,1.0005,1.0031,1.0001,1.0003,1.0003,1.0042,1.0000,1.0067,nan,nan,nan
1.0021,1.0067,1.0150,1.0203,1.0548,1.0425,1.0006,1.0001,1.0026,1.0011,1.0005,1.0011,1.0004,1.0002,1.0001,1.0004,1.0007,1.0023,1.0012,1.0006,1.0011,1.0004,1.0002,1.0001,1.0005,1.0007,1.0010,1.0007,1.0039,1.0015,1.0001,1.0005,1.0013,1.0026,1.0012,1.0012,1.0003,1.0012,1.0002,1.0003,1.0001,1.0030,1.0003,1.0063,nan,nan,nan
1.0007,1.0010,1.0074,1.0075,1.0343,1.0312,1.0019,1.0003,1.0004,1.0003,1.0003,1.0013,1.0004,1.0003,1.0007,1.0001,1.0008,1.0004,1.0003,1.0003,1.0013,1.0004,1.0003,1.0007,1.0001,1.0009,1.0009,1.0005,1.0026,1.0021,1.0002,1.0002,1.0004,1.0006,1.0008,1.0001,1.0002,1.0003,1.0002,1.0005,1.0001,1.0007,1.0003,1.0045,nan,nan,nan
1.0004,1.0025,1.0046,1.0365,1.0346,1.0365,1.0008,1.0004,1.0006,1.0008,1.0003,1.0039,1.0012,1.0001,1.0003,1.0005,1.0006,1.0005,1.0008,1.0004,1.0039,1.0012,1.0001,1.0003,1.0005,1.0007,1.0009,1.0000,1.0052,1.0016,1.0005,1.0001,1.0006,1.0010,1.0011,1.0001,1.0005,1.0007,1.0001,1.0004,1.0000,1.0009,1.0008,1.0033,nan,nan,nan
1.0063,1.0182,1.0208,1.0673,1.0548,1.0141,1.0060,1.0004,1.0010,1.0003,1.0004,1.0023,1.0006,1.0004,1.0007,1.0006,1.0001,1.0008,1.0004,1.0004,1.0022,1.0007,1.0004,1.0007,1.0006,1.0001,1.0014,1.0010,1.0074,1.0058,1.0002,1.0002,1.0017,1.0029,1.0010,1.0010,1.0003,1.0006,1.0002,1.0004,1.0001,1.0034,1.0006,1.0035,nan,nan,nan
1.0016,1.0056,1.0081,1.0200,1.0292,1.0112,1.0024,1.0006,1.0012,1.0002,1.0003,1.0007,1.0007,1.0000,1.0008,1.0007,1.0001,1.0012,1.0002,1.0003,1.0007,1.0007,1.0000,1.0008,1.0007,1.0001,1.0015,1.0000,1.0045,1.0017,1.0001,1.0001,1.0007,1.0008,1.0007,1.0001,1.0004,1.0004,1.0001,1.0002,1.0000,1.0008,1.0008,1.0018,nan,nan,nan
1.0022,1.0062,1.0068,1.0084,1.0164,1.0267,1.0036,1.0005,1.0008,1.0001,1.0005,1.0003,1.0013,1.0001,1.0004,1.0002,1.0000,1.0007,1.0001,1.0005,1.0003,1.0013,1.0001,1.0004,1.0002,1.0000,1.0014,1.0002,1.0079,1.0031,1.0001,1.0003,1.0010,1.0016,1.0001,1.0007,1.0003,1.0005,1.0000,1.0002,1.0001,1.0016,1.0004,1.0009,nan,nan,nan
1.0003,1.0006,1.0001,1.0195,1.0081,1.0137,1.0005,1.0007,1.0003,1.0002,1.0002,1.0006,1.0008,1.0002,1.0010,1.0002,1.0001,1.0003,1.0002,1.0002,1.0005,1.0008,1.0002,1.0010,1.0002,1.0001,1.0003,1.0000,1.0027,1.0006,1.0001,1.0002,1.0003,1.0004,1.0001,1.0001,1.0003,1.0005,1.0001,1.0001,1.0000,1.0003,1.0009,1.0001,nan,nan,nan
1.0003,1.0042,1.0072,1.0295,1.0422,1.0123,1.0009,1.0004,1.0004,1.0001,1.0002,1.0002,1.0006,1.0008,1.0004,1.0002,1.0001,1.0003,1.0001,1.0002,1.0002,1.0006,1.0008,1.0004,1.0002,1.0001,1.0008,1.0001,1.0002,1.0003,1.0001,1.0003,1.0004,1.0005,1.0001,1.0002,1.0004,1.0011,1.0002,1.0000,1.0001,1.0005,1.0003,1.0001,nan,nan,nan
1.0002,1.0049,1.0074,1.0418,1.0436,1.0038,1.0007,1.0004,1.0004,1.0003,1.0003,1.0004,1.0005,1.0003,1.0005,1.0002,1.0001,1.0004,1.0003,1.0004,1.0004,1.0005,1.0003,1.0005,1.0002,1.0001,1.0008,1.0000,1.0004,1.0001,1.0000,1.0000,1.0005,1.0002,1.0002,1.0001,1.0004,1.0002,1.0004,1.0000,1.0001,1.0001,1.0009,1.0007,nan,nan,nan
1.0001,1.0030,1.0037,1.0259,1.0252,1.0028,1.0004,1.0004,1.0005,1.0002,1.0003,1.0006,1.0005,1.0006,1.0003,1.0006,1.0002,1.0004,1.0002,1.0003,1.0006,1.0005,1.0006,1.0003,1.0007,1.0001,1.0001,1.0001,1.0008,1.0003,1.0000,1.0001,1.0003,1.0002,1.0002,1.0001,1.0003,1.0001,1.0003,1.0001,1.0002,1.0003,1.0005,1.0008,nan,nan,nan
